Algorithm,File,Time
SHA_224,1MB.txt,20.260
SHA_224,1MB.txt,19.155
SHA_224,1MB.txt,19.343
SHA_224,1MB.txt,18.315
SHA_224,1MB.txt,19.405
SHA_224,1MB.txt,20.699
SHA_224,1MB.txt,20.338
SHA_224,1MB.txt,19.876
SHA_224,1MB.txt,20.143
SHA_224,1MB.txt,20.369
SHA_224,1MB.txt,20.908
SHA_224,1MB.txt,18.394
SHA_224,1MB.txt,20.655
SHA_224,1MB.txt,18.278
SHA_224,1MB.txt,18.541
SHA_224,1MB.txt,18.363
SHA_224,1MB.txt,21.077
SHA_224,1MB.txt,21.086
SHA_224,1MB.txt,19.485
SHA_224,1MB.txt,18.466
SHA_224,1MB.txt,20.119
SHA_224,1MB.txt,20.472
SHA_224,1MB.txt,18.341
SHA_224,128MB.txt,2000.645
SHA_224,128MB.txt,2001.793
SHA_224,128MB.txt,2001.443
SHA_224,128MB.txt,2003.006
SHA_224,128MB.txt,2000.628
SHA_224,128MB.txt,2001.718
SHA_224,128MB.txt,2003.132
SHA_224,128MB.txt,2002.568
SHA_224,128MB.txt,2001.997
SHA_224,128MB.txt,2001.474
SHA_224,128MB.txt,2000.889
SHA_224,128MB.txt,2000.935
SHA_224,128MB.txt,2002.667
SHA_224,128MB.txt,2001.298
SHA_224,128MB.txt,2000.144
SHA_224,128MB.txt,2001.259
SHA_224,128MB.txt,2002.671
SHA_224,128MB.txt,2000.718
SHA_224,128MB.txt,2001.959
SHA_224,128MB.txt,2003.078
SHA_224,128MB.txt,2001.254
SHA_224,128MB.txt,2000.772
SHA_224,128MB.txt,2000.671
SHA_224,128MB.txt,2001.682
SHA_224,128MB.txt,2000.215
SHA_224,128MB.txt,2002.228
SHA_224,128MB.txt,2000.919
SHA_224,128MB.txt,2002.304
SHA_224,128MB.txt,2000.406
SHA_224,128MB.txt,2000.176
SHA_224,128MB.txt,2002.822
SHA_224,128MB.txt,2001.234
SHA_224,128MB.txt,2000.296
SHA_224,128MB.txt,2000.279
SHA_224,128MB.txt,2000.283
SHA_224,128MB.txt,2000.422
SHA_224,128MB.txt,2003.018
SHA_224,128MB.txt,2000.812
SHA_224,128MB.txt,2002.725
SHA_224,128MB.txt,2000.503
SHA_224,128MB.txt,2000.471
SHA_224,128MB.txt,2000.625
SHA_224,128MB.txt,2001.323
SHA_224,128MB.txt,2002.133
SHA_224,128MB.txt,2002.831
SHA_224,128MB.txt,2001.275
SHA_224,128MB.txt,2002.506
SHA_224,128MB.txt,2002.229
SHA_224,128MB.txt,2001.922
SHA_224,128MB.txt,2001.139
SHA_224,128MB.txt,2001.643
SHA_224,128MB.txt,2003.103
SHA_224,128MB.txt,2001.719
SHA_224,128MB.txt,2001.688
SHA_224,128MB.txt,2000.657
SHA_224,128MB.txt,2001.670
SHA_224,128MB.txt,2002.161
SHA_224,128MB.txt,2002.560
SHA_224,128MB.txt,2002.302
SHA_224,128MB.txt,2002.950
SHA_224,128MB.txt,2001.398
SHA_224,128MB.txt,2000.179
SHA_224,128MB.txt,2002.894
SHA_224,128MB.txt,2000.548
SHA_224,128MB.txt,2002.391
SHA_224,128MB.txt,2002.788
SHA_224,128MB.txt,2002.611
SHA_224,128MB.txt,2002.253
SHA_224,128MB.txt,2001.155
SHA_224,128MB.txt,2000.291
SHA_224,128MB.txt,2001.332
SHA_224,128MB.txt,2001.415
SHA_224,128MB.txt,2000.436
SHA_224,128MB.txt,2000.744
SHA_224,128MB.txt,2003.052
SHA_224,128MB.txt,2000.566
SHA_224,128MB.txt,2000.714
SHA_224,128MB.txt,2000.598
SHA_224,128MB.txt,2002.747
SHA_224,128MB.txt,2000.936
SHA_224,128MB.txt,2000.519
SHA_224,128MB.txt,2000.186
SHA_224,128MB.txt,2002.950
SHA_224,128MB.txt,2002.032
SHA_224,128MB.txt,2000.194
SHA_224,128MB.txt,2001.206
SHA_224,128MB.txt,2003.000
SHA_224,128MB.txt,2001.554
SHA_224,128MB.txt,2002.272
SHA_224,128MB.txt,2001.976
SHA_224,128MB.txt,2000.753
SHA_224,128MB.txt,2000.897
SHA_224,128MB.txt,2002.281
SHA_224,128MB.txt,2002.676
SHA_224,128MB.txt,2002.133
SHA_224,128MB.txt,2000.616
SHA_224,128MB.txt,2000.217
SHA_224,128MB.txt,2000.940
SHA_224,128MB.txt,2001.621
SHA_224,128MB.txt,2002.322
SHA_224,128MB.txt,2000.314
SHA_224,128MB.txt,2001.005
SHA_224,128MB.txt,2000.501
SHA_224,128MB.txt,2000.983
SHA_224,128MB.txt,2001.975
SHA_224,128MB.txt,2001.402
SHA_224,128MB.txt,2001.235
SHA_224,128MB.txt,2001.547
SHA_224,128MB.txt,2001.569
SHA_224,128MB.txt,2000.881
SHA_224,128MB.txt,2000.313
SHA_224,128MB.txt,2000.659
SHA_224,128MB.txt,2003.042
SHA_224,128MB.txt,2000.911
SHA_224,128MB.txt,2001.035
SHA_224,128MB.txt,2000.224
SHA_224,128MB.txt,2001.939
SHA_224,128MB.txt,2002.814
SHA_224,128MB.txt,2002.838
SHA_224,128MB.txt,2001.371
SHA_224,128MB.txt,2003.136
SHA_224,128MB.txt,2002.118
SHA_224,128MB.txt,2003.111
SHA_224,128MB.txt,2000.997
SHA_224,128MB.txt,2002.673
SHA_224,128MB.txt,2001.755
SHA_224,128MB.txt,2000.474
SHA_224,128MB.txt,2001.767
SHA_224,128MB.txt,2000.351
SHA_224,128MB.txt,2000.659
SHA_224,128MB.txt,2001.061
SHA_224,128MB.txt,2001.527
SHA_224,128MB.txt,2001.291
SHA_224,128MB.txt,2001.374
SHA_224,128MB.txt,2002.591
SHA_224,128MB.txt,2001.465
SHA_224,128MB.txt,2001.380
SHA_224,128MB.txt,2000.409
SHA_224,128MB.txt,2002.172
SHA_224,128MB.txt,2000.713
SHA_224,128MB.txt,2002.552
SHA_224,128MB.txt,2000.616
SHA_224,128MB.txt,2002.127
SHA_224,128MB.txt,2000.160
SHA_224,128MB.txt,2001.242
SHA_224,128MB.txt,2001.228
SHA_224,128MB.txt,2002.277
SHA_224,128MB.txt,2001.183
SHA_224,128MB.txt,2000.914
SHA_224,128MB.txt,2001.728
SHA_224,128MB.txt,2001.052
SHA_224,128MB.txt,2000.720
SHA_224,128MB.txt,2000.511
SHA_224,128MB.txt,2002.127
SHA_224,128MB.txt,2001.590
SHA_224,128MB.txt,2000.338
SHA_224,128MB.txt,2001.918
SHA_224,128MB.txt,2002.448
SHA_224,128MB.txt,2000.829
SHA_224,128MB.txt,2001.013
SHA_224,128MB.txt,2001.634
SHA_224,128MB.txt,2000.224
SHA_224,128MB.txt,2001.786
SHA_224,128MB.txt,2000.935
SHA_224,128MB.txt,2002.877
SHA_224,128MB.txt,2002.084
SHA_224,128MB.txt,2002.384
SHA_224,128MB.txt,2000.880
SHA_224,128MB.txt,2001.398
SHA_224,128MB.txt,2001.381
SHA_224,128MB.txt,2002.270
SHA_224,128MB.txt,2001.254
SHA_224,128MB.txt,2000.465
SHA_224,128MB.txt,2000.981
SHA_224,128MB.txt,2001.039
SHA_224,128MB.txt,2000.976
SHA_224,128MB.txt,2001.106
SHA_224,128MB.txt,2002.075
SHA_224,128MB.txt,2000.646
SHA_224,128MB.txt,2001.086
SHA_224,128MB.txt,2002.020
SHA_224,128MB.txt,2002.901
SHA_224,128MB.txt,2000.184
SHA_224,128MB.txt,2002.650
SHA_224,128MB.txt,2001.602
SHA_224,128MB.txt,2001.080
SHA_224,128MB.txt,2002.572
SHA_224,128MB.txt,2000.692
SHA_224,128MB.txt,2000.821
SHA_224,128MB.txt,2000.335
SHA_224,128MB.txt,2000.217
SHA_224,128MB.txt,2003.072
SHA_224,128MB.txt,2001.961
SHA_224,128MB.txt,2001.661
SHA_224,128MB.txt,2002.658
SHA_224,128MB.txt,2001.733
SHA_224,128MB.txt,2002.169
SHA_224,128MB.txt,2002.920
SHA_224,128MB.txt,2002.439
SHA_224,128MB.txt,2002.104
SHA_224,256MB.txt,3605.319
SHA_224,256MB.txt,3605.607
SHA_224,256MB.txt,3603.784
SHA_224,256MB.txt,3603.887
SHA_224,256MB.txt,3603.176
SHA_224,256MB.txt,3603.120
SHA_224,256MB.txt,3604.417
SHA_224,256MB.txt,3604.291
SHA_224,256MB.txt,3603.440
SHA_224,256MB.txt,3605.539
SHA_224,256MB.txt,3604.947
SHA_224,256MB.txt,3605.742
SHA_224,256MB.txt,3605.737
SHA_224,256MB.txt,3605.914
SHA_224,256MB.txt,3604.434
SHA_224,256MB.txt,3603.795
SHA_224,256MB.txt,3604.052
SHA_224,256MB.txt,3605.985
SHA_224,256MB.txt,3605.234
SHA_224,256MB.txt,3604.876
SHA_224,256MB.txt,3603.788
SHA_224,256MB.txt,3604.101
SHA_224,256MB.txt,3603.332
SHA_224,256MB.txt,3604.034
SHA_224,256MB.txt,3604.073
SHA_224,256MB.txt,3605.168
SHA_224,256MB.txt,3603.635
SHA_224,256MB.txt,3605.217
SHA_224,256MB.txt,3605.669
SHA_224,256MB.txt,3604.354
SHA_224,256MB.txt,3604.690
SHA_224,256MB.txt,3604.414
SHA_224,256MB.txt,3603.324
SHA_224,256MB.txt,3605.300
SHA_224,256MB.txt,3605.257
SHA_224,256MB.txt,3605.083
SHA_224,256MB.txt,3605.514
SHA_224,256MB.txt,3603.335
SHA_224,256MB.txt,3604.331
SHA_224,256MB.txt,3605.219
SHA_224,256MB.txt,3603.102
SHA_224,256MB.txt,3603.504
SHA_224,256MB.txt,3603.231
SHA_224,256MB.txt,3604.560
SHA_224,256MB.txt,3605.364
SHA_224,256MB.txt,3604.738
SHA_224,256MB.txt,3605.370
SHA_224,256MB.txt,3605.084
SHA_224,256MB.txt,3605.357
SHA_224,256MB.txt,3604.380
SHA_224,256MB.txt,3604.942
SHA_224,256MB.txt,3604.053
SHA_224,256MB.txt,3605.921
SHA_224,256MB.txt,3603.912
SHA_224,256MB.txt,3604.385
SHA_224,256MB.txt,3603.224
SHA_224,256MB.txt,3604.289
SHA_224,256MB.txt,3603.766
SHA_224,256MB.txt,3605.257
SHA_224,256MB.txt,3604.341
SHA_224,256MB.txt,3604.596
SHA_224,256MB.txt,3604.905
SHA_224,256MB.txt,3603.102
SHA_224,256MB.txt,3603.398
SHA_224,256MB.txt,3605.845
SHA_224,256MB.txt,3604.318
SHA_224,256MB.txt,3604.309
SHA_224,256MB.txt,3605.528
SHA_224,256MB.txt,3604.315
SHA_224,256MB.txt,3603.122
SHA_224,256MB.txt,3604.561
SHA_224,256MB.txt,3605.143
SHA_224,256MB.txt,3605.388
SHA_224,256MB.txt,3603.660
SHA_224,256MB.txt,3603.927
SHA_224,256MB.txt,3603.462
SHA_224,256MB.txt,3604.825
SHA_224,256MB.txt,3605.660
SHA_224,256MB.txt,3603.539
SHA_224,256MB.txt,3604.240
SHA_224,256MB.txt,3604.745
SHA_224,256MB.txt,3605.467
SHA_224,256MB.txt,3605.303
SHA_224,256MB.txt,3604.297
SHA_224,256MB.txt,3603.643
SHA_224,256MB.txt,3605.153
SHA_224,256MB.txt,3604.755
SHA_224,256MB.txt,3605.596
SHA_224,256MB.txt,3605.675
SHA_224,256MB.txt,3604.076
SHA_224,256MB.txt,3605.968
SHA_224,256MB.txt,3605.721
SHA_224,256MB.txt,3605.615
SHA_224,256MB.txt,3604.842
SHA_224,256MB.txt,3604.283
SHA_224,256MB.txt,3605.115
SHA_224,256MB.txt,3604.364
SHA_224,256MB.txt,3603.972
SHA_224,256MB.txt,3604.830
SHA_224,256MB.txt,3606.057
SHA_224,256MB.txt,3603.675
SHA_224,256MB.txt,3604.388
SHA_224,256MB.txt,3605.478
SHA_224,256MB.txt,3605.463
SHA_224,256MB.txt,3604.499
SHA_224,256MB.txt,3603.769
SHA_224,256MB.txt,3605.743
SHA_224,256MB.txt,3604.755
SHA_224,256MB.txt,3605.356
SHA_224,256MB.txt,3604.580
SHA_224,256MB.txt,3605.801
SHA_224,256MB.txt,3604.843
SHA_224,256MB.txt,3604.305
SHA_224,256MB.txt,3604.567
SHA_224,256MB.txt,3605.685
SHA_224,256MB.txt,3605.450
SHA_224,256MB.txt,3604.992
SHA_224,256MB.txt,3605.452
SHA_224,256MB.txt,3604.895
SHA_224,256MB.txt,3603.107
SHA_224,256MB.txt,3604.572
SHA_224,256MB.txt,3603.718
SHA_224,256MB.txt,3603.681
SHA_224,256MB.txt,3603.110
SHA_224,256MB.txt,3605.362
SHA_224,256MB.txt,3605.442
SHA_224,256MB.txt,3604.766
SHA_224,256MB.txt,3603.381
SHA_224,256MB.txt,3605.552
SHA_224,256MB.txt,3606.043
SHA_224,256MB.txt,3603.322
SHA_224,256MB.txt,3605.700
SHA_224,256MB.txt,3604.252
SHA_224,256MB.txt,3605.632
SHA_224,256MB.txt,3605.802
SHA_224,256MB.txt,3604.225
SHA_224,256MB.txt,3603.337
SHA_224,256MB.txt,3605.664
SHA_224,256MB.txt,3603.534
SHA_224,256MB.txt,3604.873
SHA_224,256MB.txt,3605.180
SHA_224,256MB.txt,3605.906
SHA_224,256MB.txt,3604.398
SHA_224,256MB.txt,3603.671
SHA_224,256MB.txt,3603.446
SHA_224,256MB.txt,3605.208
SHA_224,256MB.txt,3603.413
SHA_224,256MB.txt,3603.145
SHA_224,256MB.txt,3603.398
SHA_224,256MB.txt,3605.460
SHA_224,256MB.txt,3604.335
SHA_224,256MB.txt,3605.401
SHA_224,256MB.txt,3605.739
SHA_224,256MB.txt,3604.231
SHA_224,256MB.txt,3605.610
SHA_224,256MB.txt,3604.411
SHA_224,256MB.txt,3605.671
SHA_224,256MB.txt,3604.662
SHA_224,256MB.txt,3605.524
SHA_224,256MB.txt,3604.283
SHA_224,256MB.txt,3603.412
SHA_224,256MB.txt,3605.584
SHA_224,256MB.txt,3604.916
SHA_224,256MB.txt,3603.085
SHA_224,256MB.txt,3603.356
SHA_224,256MB.txt,3605.864
SHA_224,256MB.txt,3603.459
SHA_224,256MB.txt,3605.966
SHA_224,256MB.txt,3605.178
SHA_224,256MB.txt,3605.976
SHA_224,256MB.txt,3606.012
SHA_224,256MB.txt,3604.556
SHA_224,256MB.txt,3605.140
SHA_224,256MB.txt,3604.268
SHA_224,256MB.txt,3604.141
SHA_224,256MB.txt,3604.831
SHA_224,256MB.txt,3604.608
SHA_224,256MB.txt,3604.702
SHA_224,256MB.txt,3605.267
SHA_224,256MB.txt,3603.771
SHA_224,256MB.txt,3606.058
SHA_224,256MB.txt,3605.879
SHA_224,256MB.txt,3603.235
SHA_224,256MB.txt,3604.516
SHA_224,256MB.txt,3604.776
SHA_224,256MB.txt,3605.199
SHA_224,256MB.txt,3605.018
SHA_224,256MB.txt,3604.854
SHA_224,256MB.txt,3604.036
SHA_224,256MB.txt,3604.500
SHA_224,256MB.txt,3604.960
SHA_224,256MB.txt,3605.567
SHA_224,256MB.txt,3605.256
SHA_224,256MB.txt,3605.635
SHA_224,256MB.txt,3606.039
SHA_224,256MB.txt,3603.229
SHA_224,256MB.txt,3603.645
SHA_224,256MB.txt,3603.632
SHA_224,256MB.txt,3605.833
SHA_224,256MB.txt,3603.411
SHA_224,512MB.txt,7708.031
SHA_224,512MB.txt,7710.088
SHA_224,512MB.txt,7707.421
SHA_224,512MB.txt,7708.990
SHA_224,512MB.txt,7708.709
SHA_224,512MB.txt,7707.868
SHA_224,512MB.txt,7708.749
SHA_224,512MB.txt,7708.755
SHA_224,512MB.txt,7710.127
SHA_224,512MB.txt,7709.923
SHA_224,512MB.txt,7708.409
SHA_224,512MB.txt,7709.182
SHA_224,512MB.txt,7707.923
SHA_224,512MB.txt,7708.322
SHA_224,512MB.txt,7709.648
SHA_224,512MB.txt,7708.071
SHA_224,512MB.txt,7708.802
SHA_224,512MB.txt,7710.057
SHA_224,512MB.txt,7709.669
SHA_224,512MB.txt,7709.279
SHA_224,512MB.txt,7710.295
SHA_224,512MB.txt,7709.633
SHA_224,512MB.txt,7708.945
SHA_224,512MB.txt,7707.998
SHA_224,512MB.txt,7709.427
SHA_224,512MB.txt,7707.596
SHA_224,512MB.txt,7708.222
SHA_224,512MB.txt,7707.502
SHA_224,512MB.txt,7708.829
SHA_224,512MB.txt,7707.318
SHA_224,512MB.txt,7708.267
SHA_224,512MB.txt,7707.382
SHA_224,512MB.txt,7707.571
SHA_224,512MB.txt,7708.131
SHA_224,512MB.txt,7709.509
SHA_224,512MB.txt,7709.377
SHA_224,512MB.txt,7707.365
SHA_224,512MB.txt,7708.014
SHA_224,512MB.txt,7710.209
SHA_224,512MB.txt,7710.044
SHA_224,512MB.txt,7710.028
SHA_224,512MB.txt,7708.557
SHA_224,512MB.txt,7709.693
SHA_224,512MB.txt,7709.269
SHA_224,512MB.txt,7708.618
SHA_224,512MB.txt,7709.625
SHA_224,512MB.txt,7709.209
SHA_224,512MB.txt,7709.520
SHA_224,512MB.txt,7709.416
SHA_224,512MB.txt,7710.125
SHA_224,512MB.txt,7709.982
SHA_224,512MB.txt,7708.252
SHA_224,512MB.txt,7710.249
SHA_224,512MB.txt,7708.716
SHA_224,512MB.txt,7709.007
SHA_224,512MB.txt,7707.837
SHA_224,512MB.txt,7707.354
SHA_224,512MB.txt,7707.671
SHA_224,512MB.txt,7708.051
SHA_224,512MB.txt,7708.162
SHA_224,512MB.txt,7707.540
SHA_224,512MB.txt,7709.899
SHA_224,512MB.txt,7709.280
SHA_224,512MB.txt,7707.782
SHA_224,512MB.txt,7707.614
SHA_224,512MB.txt,7708.676
SHA_224,512MB.txt,7709.793
SHA_224,512MB.txt,7708.319
SHA_224,512MB.txt,7707.729
SHA_224,512MB.txt,7707.655
SHA_224,512MB.txt,7708.922
SHA_224,512MB.txt,7709.503
SHA_224,512MB.txt,7709.249
SHA_224,512MB.txt,7708.785
SHA_224,512MB.txt,7709.528
SHA_224,512MB.txt,7708.930
SHA_224,512MB.txt,7709.080
SHA_224,512MB.txt,7709.550
SHA_224,512MB.txt,7709.435
SHA_224,512MB.txt,7708.252
SHA_224,512MB.txt,7710.075
SHA_224,512MB.txt,7708.203
SHA_224,512MB.txt,7708.009
SHA_224,512MB.txt,7709.489
SHA_224,512MB.txt,7707.638
SHA_224,512MB.txt,7709.641
SHA_224,512MB.txt,7708.662
SHA_224,512MB.txt,7708.515
SHA_224,512MB.txt,7708.981
SHA_224,512MB.txt,7708.295
SHA_224,512MB.txt,7710.049
SHA_224,512MB.txt,7707.742
SHA_224,512MB.txt,7709.540
SHA_224,512MB.txt,7708.735
SHA_224,512MB.txt,7708.593
SHA_224,512MB.txt,7707.848
SHA_224,512MB.txt,7708.926
SHA_224,512MB.txt,7710.152
SHA_224,512MB.txt,7708.529
SHA_224,512MB.txt,7710.148
SHA_224,512MB.txt,7708.115
SHA_224,512MB.txt,7707.388
SHA_224,512MB.txt,7707.717
SHA_224,512MB.txt,7710.035
SHA_224,512MB.txt,7707.759
SHA_224,512MB.txt,7708.022
SHA_224,512MB.txt,7709.533
SHA_224,512MB.txt,7708.780
SHA_224,512MB.txt,7707.978
SHA_224,512MB.txt,7707.410
SHA_224,512MB.txt,7708.211
SHA_224,512MB.txt,7708.402
SHA_224,512MB.txt,7708.574
SHA_224,512MB.txt,7707.572
SHA_224,512MB.txt,7710.298
SHA_224,512MB.txt,7707.341
SHA_224,512MB.txt,7708.370
SHA_224,512MB.txt,7708.142
SHA_224,512MB.txt,7707.821
SHA_224,512MB.txt,7710.102
SHA_224,512MB.txt,7708.490
SHA_224,512MB.txt,7709.680
SHA_224,512MB.txt,7708.814
SHA_224,512MB.txt,7707.671
SHA_224,512MB.txt,7709.495
SHA_224,512MB.txt,7708.291
SHA_224,512MB.txt,7708.655
SHA_224,512MB.txt,7707.806
SHA_224,512MB.txt,7707.517
SHA_224,512MB.txt,7708.424
SHA_224,512MB.txt,7708.794
SHA_224,512MB.txt,7710.089
SHA_224,512MB.txt,7707.433
SHA_224,512MB.txt,7709.896
SHA_224,512MB.txt,7709.961
SHA_224,512MB.txt,7710.272
SHA_224,512MB.txt,7708.105
SHA_224,512MB.txt,7708.865
SHA_224,512MB.txt,7707.379
SHA_224,512MB.txt,7710.033
SHA_224,512MB.txt,7709.265
SHA_224,512MB.txt,7707.857
SHA_224,512MB.txt,7707.562
SHA_224,512MB.txt,7709.445
SHA_224,512MB.txt,7709.936
SHA_224,512MB.txt,7708.744
SHA_224,512MB.txt,7709.158
SHA_224,512MB.txt,7708.273
SHA_224,512MB.txt,7707.356
SHA_224,512MB.txt,7708.192
SHA_224,512MB.txt,7709.118
SHA_224,512MB.txt,7708.137
SHA_224,512MB.txt,7707.848
SHA_224,512MB.txt,7707.959
SHA_224,512MB.txt,7710.298
SHA_224,512MB.txt,7709.849
SHA_224,512MB.txt,7708.407
SHA_224,512MB.txt,7708.430
SHA_224,512MB.txt,7708.800
SHA_224,512MB.txt,7708.566
SHA_224,512MB.txt,7707.509
SHA_224,512MB.txt,7710.151
SHA_224,512MB.txt,7707.878
SHA_224,512MB.txt,7707.650
SHA_224,512MB.txt,7708.866
SHA_224,512MB.txt,7707.890
SHA_224,512MB.txt,7707.733
SHA_224,512MB.txt,7707.725
SHA_224,512MB.txt,7707.399
SHA_224,512MB.txt,7709.296
SHA_224,512MB.txt,7708.359
SHA_224,512MB.txt,7709.069
SHA_224,512MB.txt,7708.435
SHA_224,512MB.txt,7709.073
SHA_224,512MB.txt,7707.775
SHA_224,512MB.txt,7709.058
SHA_224,512MB.txt,7708.627
SHA_224,512MB.txt,7709.731
SHA_224,512MB.txt,7708.845
SHA_224,512MB.txt,7710.279
SHA_224,512MB.txt,7708.121
SHA_224,512MB.txt,7709.286
SHA_224,512MB.txt,7707.558
SHA_224,512MB.txt,7710.093
SHA_224,512MB.txt,7708.116
SHA_224,512MB.txt,7709.845
SHA_224,512MB.txt,7710.006
