Algorithm,File,Time
SHA_224,1MB.txt,10.765
SHA_224,1MB.txt,11.512
SHA_224,1MB.txt,8.822
SHA_224,1MB.txt,9.771
SHA_224,1MB.txt,10.454
SHA_224,1MB.txt,8.873
SHA_224,1MB.txt,10.489
SHA_224,1MB.txt,10.604
SHA_224,1MB.txt,9.515
SHA_224,1MB.txt,10.374
SHA_224,1MB.txt,9.634
SHA_224,1MB.txt,9.623
SHA_224,1MB.txt,9.774
SHA_224,1MB.txt,11.089
SHA_224,1MB.txt,10.055
SHA_224,1MB.txt,10.608
SHA_224,1MB.txt,11.385
SHA_224,1MB.txt,9.209
SHA_224,1MB.txt,10.344
SHA_224,1MB.txt,9.544
SHA_224,1MB.txt,8.943
SHA_224,1MB.txt,10.171
SHA_224,1MB.txt,10.437
SHA_224,1MB.txt,9.961
SHA_224,1MB.txt,10.148
SHA_224,1MB.txt,9.153
SHA_224,1MB.txt,9.547
SHA_224,1MB.txt,10.105
SHA_224,1MB.txt,11.562
SHA_224,1MB.txt,10.680
SHA_224,1MB.txt,11.181
SHA_224,1MB.txt,11.517
SHA_224,1MB.txt,10.008
SHA_224,1MB.txt,10.258
SHA_224,1MB.txt,11.479
SHA_224,1MB.txt,9.114
SHA_224,1MB.txt,9.944
SHA_224,1MB.txt,10.940
SHA_224,1MB.txt,11.240
SHA_224,1MB.txt,10.046
SHA_224,1MB.txt,10.184
SHA_224,1MB.txt,9.806
SHA_224,1MB.txt,11.136
SHA_224,1MB.txt,11.287
SHA_224,1MB.txt,10.449
SHA_224,1MB.txt,9.060
SHA_224,1MB.txt,10.189
SHA_224,1MB.txt,10.993
SHA_224,1MB.txt,10.316
SHA_224,1MB.txt,10.617
SHA_224,1MB.txt,11.543
SHA_224,1MB.txt,10.125
SHA_224,1MB.txt,10.058
SHA_224,1MB.txt,9.284
SHA_224,1MB.txt,10.460
SHA_224,1MB.txt,9.168
SHA_224,1MB.txt,10.647
SHA_224,128MB.txt,686.221
SHA_224,128MB.txt,685.961
SHA_224,128MB.txt,685.642
SHA_224,128MB.txt,686.931
SHA_224,128MB.txt,685.209
SHA_224,128MB.txt,686.116
SHA_224,128MB.txt,686.406
SHA_224,128MB.txt,684.772
SHA_224,128MB.txt,686.183
SHA_224,128MB.txt,686.523
SHA_224,128MB.txt,685.665
SHA_224,128MB.txt,684.908
SHA_224,128MB.txt,686.498
SHA_224,128MB.txt,686.372
SHA_224,128MB.txt,686.263
SHA_224,128MB.txt,684.616
SHA_224,128MB.txt,684.688
SHA_224,128MB.txt,684.228
SHA_224,128MB.txt,684.604
SHA_224,128MB.txt,684.977
SHA_224,128MB.txt,685.553
SHA_224,128MB.txt,686.490
SHA_224,128MB.txt,684.287
SHA_224,128MB.txt,686.727
SHA_224,128MB.txt,686.860
SHA_224,128MB.txt,686.651
SHA_224,128MB.txt,684.241
SHA_224,128MB.txt,684.816
SHA_224,128MB.txt,685.353
SHA_224,128MB.txt,686.425
SHA_224,128MB.txt,685.526
SHA_224,128MB.txt,684.229
SHA_224,128MB.txt,685.265
SHA_224,128MB.txt,685.163
SHA_224,128MB.txt,685.550
SHA_224,128MB.txt,687.031
SHA_224,128MB.txt,686.951
SHA_224,128MB.txt,684.649
SHA_224,128MB.txt,684.604
SHA_224,128MB.txt,684.600
SHA_224,128MB.txt,685.537
SHA_224,128MB.txt,686.553
SHA_224,128MB.txt,685.476
SHA_224,128MB.txt,685.536
SHA_224,128MB.txt,684.784
SHA_224,128MB.txt,686.298
SHA_224,128MB.txt,685.816
SHA_224,128MB.txt,685.501
SHA_224,128MB.txt,687.027
SHA_224,128MB.txt,684.091
SHA_224,128MB.txt,685.213
SHA_224,128MB.txt,686.550
SHA_224,128MB.txt,686.327
SHA_224,128MB.txt,685.614
SHA_224,128MB.txt,685.652
SHA_224,128MB.txt,686.954
SHA_224,128MB.txt,684.382
SHA_224,128MB.txt,686.547
SHA_224,128MB.txt,686.220
SHA_224,128MB.txt,684.261
SHA_224,128MB.txt,686.779
SHA_224,128MB.txt,687.005
SHA_224,128MB.txt,684.156
SHA_224,128MB.txt,685.902
SHA_224,128MB.txt,684.339
SHA_224,128MB.txt,686.903
SHA_224,128MB.txt,685.539
SHA_224,128MB.txt,686.183
SHA_224,128MB.txt,684.843
SHA_224,128MB.txt,686.832
SHA_224,128MB.txt,686.129
SHA_224,128MB.txt,686.827
SHA_224,128MB.txt,684.093
SHA_224,128MB.txt,685.301
SHA_224,128MB.txt,684.581
SHA_224,128MB.txt,684.700
SHA_224,128MB.txt,684.858
SHA_224,128MB.txt,685.292
SHA_224,128MB.txt,685.701
SHA_224,128MB.txt,684.206
SHA_224,128MB.txt,686.212
SHA_224,128MB.txt,684.370
SHA_224,128MB.txt,686.668
SHA_224,128MB.txt,684.334
SHA_224,128MB.txt,685.807
SHA_224,128MB.txt,686.646
SHA_224,128MB.txt,685.723
SHA_224,128MB.txt,685.315
SHA_224,128MB.txt,686.625
SHA_224,128MB.txt,686.657
SHA_224,128MB.txt,686.555
SHA_224,128MB.txt,686.454
SHA_224,128MB.txt,685.238
SHA_224,128MB.txt,684.120
SHA_224,128MB.txt,686.541
SHA_224,128MB.txt,685.599
SHA_224,128MB.txt,686.596
SHA_224,128MB.txt,686.392
SHA_224,128MB.txt,685.575
SHA_224,128MB.txt,684.423
SHA_224,128MB.txt,686.186
SHA_224,128MB.txt,686.922
SHA_224,128MB.txt,684.787
SHA_224,128MB.txt,684.271
SHA_224,128MB.txt,685.045
SHA_224,128MB.txt,686.811
SHA_224,128MB.txt,684.437
SHA_224,128MB.txt,686.367
SHA_224,128MB.txt,684.720
SHA_224,128MB.txt,685.614
SHA_224,128MB.txt,685.529
SHA_224,128MB.txt,684.981
SHA_224,128MB.txt,686.603
SHA_224,128MB.txt,684.046
SHA_224,128MB.txt,684.868
SHA_224,128MB.txt,685.138
SHA_224,128MB.txt,686.452
SHA_224,128MB.txt,684.165
SHA_224,128MB.txt,684.147
SHA_224,128MB.txt,684.592
SHA_224,128MB.txt,686.156
SHA_224,128MB.txt,685.714
SHA_224,128MB.txt,686.888
SHA_224,128MB.txt,686.858
SHA_224,128MB.txt,685.933
SHA_224,128MB.txt,684.627
SHA_224,128MB.txt,685.833
SHA_224,128MB.txt,685.115
SHA_224,128MB.txt,686.133
SHA_224,128MB.txt,686.152
SHA_224,128MB.txt,685.654
SHA_224,128MB.txt,685.142
SHA_224,128MB.txt,684.480
SHA_224,128MB.txt,685.680
SHA_224,128MB.txt,685.213
SHA_224,128MB.txt,684.482
SHA_224,128MB.txt,685.455
SHA_224,128MB.txt,684.104
SHA_224,128MB.txt,684.627
SHA_224,128MB.txt,685.867
SHA_224,128MB.txt,685.058
SHA_224,128MB.txt,685.129
SHA_224,128MB.txt,686.531
SHA_224,128MB.txt,686.657
SHA_224,128MB.txt,684.662
SHA_224,128MB.txt,684.358
SHA_224,128MB.txt,684.425
SHA_224,128MB.txt,686.151
SHA_224,128MB.txt,686.962
SHA_224,128MB.txt,685.448
SHA_224,128MB.txt,684.053
SHA_224,128MB.txt,685.776
SHA_224,128MB.txt,685.373
SHA_224,128MB.txt,686.145
SHA_224,128MB.txt,686.490
SHA_224,128MB.txt,684.913
SHA_224,128MB.txt,686.813
SHA_224,128MB.txt,686.098
SHA_224,128MB.txt,686.101
SHA_224,128MB.txt,684.749
SHA_224,128MB.txt,685.639
SHA_224,128MB.txt,684.951
SHA_224,128MB.txt,685.452
SHA_224,128MB.txt,686.304
SHA_224,128MB.txt,686.226
SHA_224,128MB.txt,686.747
SHA_224,128MB.txt,686.343
SHA_224,128MB.txt,684.455
SHA_224,128MB.txt,685.755
SHA_224,128MB.txt,685.772
SHA_224,128MB.txt,685.330
SHA_224,128MB.txt,684.631
SHA_224,128MB.txt,684.559
SHA_224,128MB.txt,686.113
SHA_224,128MB.txt,686.506
SHA_224,128MB.txt,687.019
SHA_224,128MB.txt,684.564
SHA_224,128MB.txt,684.951
SHA_224,128MB.txt,685.984
SHA_224,128MB.txt,686.617
SHA_224,128MB.txt,686.800
SHA_224,128MB.txt,686.056
SHA_224,128MB.txt,685.301
SHA_224,128MB.txt,685.928
SHA_224,128MB.txt,685.435
SHA_224,128MB.txt,684.147
SHA_224,128MB.txt,686.052
SHA_224,128MB.txt,684.240
SHA_224,128MB.txt,686.143
SHA_224,128MB.txt,685.145
SHA_224,128MB.txt,685.731
SHA_224,128MB.txt,686.662
SHA_224,128MB.txt,684.792
SHA_224,128MB.txt,686.613
SHA_224,128MB.txt,685.122
SHA_224,128MB.txt,684.126
SHA_224,128MB.txt,685.138
SHA_224,128MB.txt,686.145
SHA_224,128MB.txt,685.886
SHA_224,128MB.txt,684.988
SHA_224,256MB.txt,1313.465
SHA_224,256MB.txt,1312.487
SHA_224,256MB.txt,1313.331
SHA_224,256MB.txt,1313.864
SHA_224,256MB.txt,1313.103
SHA_224,256MB.txt,1313.519
SHA_224,256MB.txt,1313.958
SHA_224,256MB.txt,1311.421
SHA_224,256MB.txt,1311.936
SHA_224,256MB.txt,1313.109
SHA_224,256MB.txt,1311.291
SHA_224,256MB.txt,1311.827
SHA_224,256MB.txt,1311.578
SHA_224,256MB.txt,1311.261
SHA_224,256MB.txt,1313.143
SHA_224,256MB.txt,1311.618
SHA_224,256MB.txt,1311.133
SHA_224,256MB.txt,1313.696
SHA_224,256MB.txt,1312.198
SHA_224,256MB.txt,1312.491
SHA_224,256MB.txt,1312.853
SHA_224,256MB.txt,1313.879
SHA_224,256MB.txt,1312.142
SHA_224,256MB.txt,1311.498
SHA_224,256MB.txt,1313.494
SHA_224,256MB.txt,1313.743
SHA_224,256MB.txt,1313.344
SHA_224,256MB.txt,1313.030
SHA_224,256MB.txt,1312.880
SHA_224,256MB.txt,1312.467
SHA_224,256MB.txt,1311.370
SHA_224,256MB.txt,1313.843
SHA_224,256MB.txt,1311.525
SHA_224,256MB.txt,1312.618
SHA_224,256MB.txt,1311.132
SHA_224,256MB.txt,1314.074
SHA_224,256MB.txt,1312.529
SHA_224,256MB.txt,1311.315
SHA_224,256MB.txt,1312.070
SHA_224,256MB.txt,1312.799
SHA_224,256MB.txt,1312.057
SHA_224,256MB.txt,1312.860
SHA_224,256MB.txt,1311.771
SHA_224,256MB.txt,1313.691
SHA_224,256MB.txt,1312.443
SHA_224,256MB.txt,1311.316
SHA_224,256MB.txt,1312.976
SHA_224,256MB.txt,1311.636
SHA_224,256MB.txt,1311.138
SHA_224,256MB.txt,1312.714
SHA_224,256MB.txt,1311.929
SHA_224,256MB.txt,1311.312
SHA_224,256MB.txt,1313.944
SHA_224,256MB.txt,1312.455
SHA_224,256MB.txt,1311.950
SHA_224,256MB.txt,1311.404
SHA_224,256MB.txt,1313.313
SHA_224,256MB.txt,1312.091
SHA_224,256MB.txt,1311.554
SHA_224,256MB.txt,1312.802
SHA_224,256MB.txt,1313.328
SHA_224,256MB.txt,1311.449
SHA_224,256MB.txt,1313.966
SHA_224,256MB.txt,1313.556
SHA_224,256MB.txt,1313.737
SHA_224,256MB.txt,1312.566
SHA_224,256MB.txt,1311.526
SHA_224,256MB.txt,1313.111
SHA_224,256MB.txt,1313.725
SHA_224,256MB.txt,1313.503
SHA_224,256MB.txt,1313.739
SHA_224,256MB.txt,1313.232
SHA_224,256MB.txt,1311.771
SHA_224,256MB.txt,1312.456
SHA_224,256MB.txt,1312.554
SHA_224,256MB.txt,1312.113
SHA_224,256MB.txt,1312.339
SHA_224,256MB.txt,1313.268
SHA_224,256MB.txt,1313.402
SHA_224,256MB.txt,1312.835
SHA_224,256MB.txt,1313.265
SHA_224,256MB.txt,1311.121
SHA_224,256MB.txt,1312.674
SHA_224,256MB.txt,1313.374
SHA_224,256MB.txt,1313.945
SHA_224,256MB.txt,1313.218
SHA_224,256MB.txt,1313.456
SHA_224,256MB.txt,1312.533
SHA_224,256MB.txt,1312.402
SHA_224,256MB.txt,1313.088
SHA_224,256MB.txt,1313.939
SHA_224,256MB.txt,1313.835
SHA_224,256MB.txt,1313.797
SHA_224,256MB.txt,1313.334
SHA_224,256MB.txt,1313.638
SHA_224,256MB.txt,1312.025
SHA_224,256MB.txt,1312.254
SHA_224,256MB.txt,1311.609
SHA_224,256MB.txt,1312.077
SHA_224,256MB.txt,1311.530
SHA_224,256MB.txt,1313.110
SHA_224,256MB.txt,1312.986
SHA_224,256MB.txt,1311.841
SHA_224,256MB.txt,1311.360
SHA_224,256MB.txt,1313.511
SHA_224,256MB.txt,1312.568
SHA_224,256MB.txt,1313.476
SHA_224,256MB.txt,1313.888
SHA_224,256MB.txt,1311.134
SHA_224,256MB.txt,1311.950
SHA_224,256MB.txt,1311.789
SHA_224,256MB.txt,1313.773
SHA_224,256MB.txt,1312.283
SHA_224,256MB.txt,1313.128
SHA_224,256MB.txt,1312.962
SHA_224,256MB.txt,1311.914
SHA_224,256MB.txt,1311.172
SHA_224,256MB.txt,1312.230
SHA_224,256MB.txt,1312.415
SHA_224,256MB.txt,1313.324
SHA_224,256MB.txt,1312.974
SHA_224,256MB.txt,1312.522
SHA_224,256MB.txt,1312.765
SHA_224,256MB.txt,1312.462
SHA_224,256MB.txt,1313.335
SHA_224,256MB.txt,1311.456
SHA_224,256MB.txt,1312.920
SHA_224,256MB.txt,1312.102
SHA_224,256MB.txt,1311.234
SHA_224,256MB.txt,1313.258
SHA_224,256MB.txt,1311.223
SHA_224,256MB.txt,1312.118
SHA_224,256MB.txt,1313.430
SHA_224,256MB.txt,1311.572
SHA_224,256MB.txt,1312.950
SHA_224,256MB.txt,1314.019
SHA_224,256MB.txt,1311.557
SHA_224,256MB.txt,1312.399
SHA_224,256MB.txt,1312.879
SHA_224,256MB.txt,1313.822
SHA_224,256MB.txt,1313.729
SHA_224,256MB.txt,1313.993
SHA_224,256MB.txt,1312.039
SHA_224,256MB.txt,1311.109
SHA_224,256MB.txt,1311.850
SHA_224,256MB.txt,1311.959
SHA_224,256MB.txt,1311.954
SHA_224,256MB.txt,1312.978
SHA_224,256MB.txt,1313.898
SHA_224,256MB.txt,1311.925
SHA_224,256MB.txt,1311.728
SHA_224,256MB.txt,1311.965
SHA_224,256MB.txt,1314.029
SHA_224,256MB.txt,1312.215
SHA_224,256MB.txt,1313.035
SHA_224,256MB.txt,1312.165
SHA_224,256MB.txt,1313.622
SHA_224,256MB.txt,1311.218
SHA_224,256MB.txt,1312.072
SHA_224,256MB.txt,1311.416
SHA_224,256MB.txt,1312.123
SHA_224,256MB.txt,1312.624
SHA_224,256MB.txt,1311.968
SHA_224,256MB.txt,1311.991
SHA_224,256MB.txt,1313.697
SHA_224,256MB.txt,1312.118
SHA_224,256MB.txt,1312.329
SHA_224,256MB.txt,1311.419
SHA_224,256MB.txt,1313.588
SHA_224,256MB.txt,1313.058
SHA_224,256MB.txt,1312.942
SHA_224,256MB.txt,1314.034
SHA_224,256MB.txt,1313.453
SHA_224,256MB.txt,1311.692
SHA_224,256MB.txt,1311.572
SHA_224,256MB.txt,1312.025
SHA_224,256MB.txt,1311.609
SHA_224,256MB.txt,1311.551
SHA_224,256MB.txt,1313.355
SHA_224,256MB.txt,1312.137
SHA_224,256MB.txt,1312.602
SHA_224,256MB.txt,1313.946
SHA_224,256MB.txt,1312.290
SHA_224,256MB.txt,1313.401
SHA_224,256MB.txt,1312.796
SHA_224,256MB.txt,1311.190
SHA_224,256MB.txt,1313.231
SHA_224,256MB.txt,1311.594
SHA_224,256MB.txt,1313.260
SHA_224,256MB.txt,1311.428
SHA_224,256MB.txt,1313.984
SHA_224,256MB.txt,1311.686
SHA_224,256MB.txt,1312.481
SHA_224,256MB.txt,1312.964
SHA_224,256MB.txt,1312.864
SHA_224,256MB.txt,1313.578
SHA_224,256MB.txt,1313.667
SHA_224,256MB.txt,1312.257
SHA_224,256MB.txt,1312.694
SHA_224,256MB.txt,1311.217
SHA_224,512MB.txt,2557.603
SHA_224,512MB.txt,2557.070
SHA_224,512MB.txt,2558.713
SHA_224,512MB.txt,2558.179
SHA_224,512MB.txt,2557.411
SHA_224,512MB.txt,2557.499
SHA_224,512MB.txt,2557.361
SHA_224,512MB.txt,2556.841
SHA_224,512MB.txt,2557.142
SHA_224,512MB.txt,2558.321
SHA_224,512MB.txt,2559.472
SHA_224,512MB.txt,2558.244
SHA_224,512MB.txt,2558.615
SHA_224,512MB.txt,2558.065
SHA_224,512MB.txt,2559.461
SHA_224,512MB.txt,2556.803
SHA_224,512MB.txt,2559.500
SHA_224,512MB.txt,2558.177
SHA_224,512MB.txt,2557.154
SHA_224,512MB.txt,2558.130
SHA_224,512MB.txt,2557.651
SHA_224,512MB.txt,2558.660
SHA_224,512MB.txt,2559.129
SHA_224,512MB.txt,2557.964
SHA_224,512MB.txt,2558.945
SHA_224,512MB.txt,2557.554
SHA_224,512MB.txt,2557.142
SHA_224,512MB.txt,2558.568
SHA_224,512MB.txt,2557.561
SHA_224,512MB.txt,2558.114
SHA_224,512MB.txt,2558.522
SHA_224,512MB.txt,2556.885
SHA_224,512MB.txt,2559.634
SHA_224,512MB.txt,2556.810
SHA_224,512MB.txt,2558.807
SHA_224,512MB.txt,2557.269
SHA_224,512MB.txt,2557.668
SHA_224,512MB.txt,2557.289
SHA_224,512MB.txt,2559.297
SHA_224,512MB.txt,2559.158
SHA_224,512MB.txt,2559.366
SHA_224,512MB.txt,2557.815
SHA_224,512MB.txt,2558.322
SHA_224,512MB.txt,2558.525
SHA_224,512MB.txt,2558.039
SHA_224,512MB.txt,2557.186
SHA_224,512MB.txt,2557.383
SHA_224,512MB.txt,2557.346
SHA_224,512MB.txt,2556.832
SHA_224,512MB.txt,2559.243
SHA_224,512MB.txt,2557.635
SHA_224,512MB.txt,2556.693
SHA_224,512MB.txt,2557.436
SHA_224,512MB.txt,2557.801
SHA_224,512MB.txt,2559.061
SHA_224,512MB.txt,2557.177
SHA_224,512MB.txt,2559.031
SHA_224,512MB.txt,2559.527
SHA_224,512MB.txt,2557.743
SHA_224,512MB.txt,2557.178
SHA_224,512MB.txt,2556.847
SHA_224,512MB.txt,2557.282
SHA_224,512MB.txt,2558.576
SHA_224,512MB.txt,2559.172
SHA_224,512MB.txt,2558.354
SHA_224,512MB.txt,2556.985
SHA_224,512MB.txt,2559.297
SHA_224,512MB.txt,2557.638
SHA_224,512MB.txt,2558.245
SHA_224,512MB.txt,2558.916
SHA_224,512MB.txt,2557.141
SHA_224,512MB.txt,2556.915
SHA_224,512MB.txt,2557.567
SHA_224,512MB.txt,2559.535
SHA_224,512MB.txt,2558.717
SHA_224,512MB.txt,2559.493
SHA_224,512MB.txt,2557.337
SHA_224,512MB.txt,2557.615
SHA_224,512MB.txt,2556.800
SHA_224,512MB.txt,2559.224
SHA_224,512MB.txt,2558.078
SHA_224,512MB.txt,2557.305
SHA_224,512MB.txt,2557.348
SHA_224,512MB.txt,2556.955
SHA_224,512MB.txt,2557.053
SHA_224,512MB.txt,2559.182
SHA_224,512MB.txt,2558.939
SHA_224,512MB.txt,2558.588
SHA_224,512MB.txt,2559.345
SHA_224,512MB.txt,2558.577
SHA_224,512MB.txt,2558.585
SHA_224,512MB.txt,2557.996
SHA_224,512MB.txt,2559.354
SHA_224,512MB.txt,2556.778
SHA_224,512MB.txt,2558.354
SHA_224,512MB.txt,2558.414
SHA_224,512MB.txt,2556.892
SHA_224,512MB.txt,2559.530
SHA_224,512MB.txt,2556.948
SHA_224,512MB.txt,2558.011
SHA_224,512MB.txt,2557.732
SHA_224,512MB.txt,2558.952
SHA_224,512MB.txt,2558.334
SHA_224,512MB.txt,2556.957
SHA_224,512MB.txt,2559.251
SHA_224,512MB.txt,2558.323
SHA_224,512MB.txt,2557.739
SHA_224,512MB.txt,2556.961
SHA_224,512MB.txt,2558.967
SHA_224,512MB.txt,2557.605
SHA_224,512MB.txt,2558.678
SHA_224,512MB.txt,2558.712
SHA_224,512MB.txt,2558.549
SHA_224,512MB.txt,2558.952
SHA_224,512MB.txt,2557.892
SHA_224,512MB.txt,2557.189
SHA_224,512MB.txt,2556.889
SHA_224,512MB.txt,2558.125
SHA_224,512MB.txt,2557.733
SHA_224,512MB.txt,2559.520
SHA_224,512MB.txt,2558.709
SHA_224,512MB.txt,2556.687
SHA_224,512MB.txt,2558.097
SHA_224,512MB.txt,2557.707
SHA_224,512MB.txt,2557.174
SHA_224,512MB.txt,2557.727
SHA_224,512MB.txt,2557.028
SHA_224,512MB.txt,2558.915
SHA_224,512MB.txt,2558.206
SHA_224,512MB.txt,2559.046
SHA_224,512MB.txt,2557.181
SHA_224,512MB.txt,2558.032
SHA_224,512MB.txt,2556.783
SHA_224,512MB.txt,2556.866
SHA_224,512MB.txt,2558.493
SHA_224,512MB.txt,2557.486
SHA_224,512MB.txt,2558.010
SHA_224,512MB.txt,2557.225
SHA_224,512MB.txt,2558.483
SHA_224,512MB.txt,2556.764
SHA_224,512MB.txt,2559.625
SHA_224,512MB.txt,2557.925
SHA_224,512MB.txt,2557.908
SHA_224,512MB.txt,2558.640
SHA_224,512MB.txt,2558.401
SHA_224,512MB.txt,2557.241
SHA_224,512MB.txt,2559.047
SHA_224,512MB.txt,2557.070
SHA_224,512MB.txt,2557.069
SHA_224,512MB.txt,2556.845
SHA_224,512MB.txt,2558.440
SHA_224,512MB.txt,2558.748
SHA_224,512MB.txt,2559.020
SHA_224,512MB.txt,2559.516
SHA_224,512MB.txt,2557.372
SHA_224,512MB.txt,2558.129
SHA_224,512MB.txt,2558.004
SHA_224,512MB.txt,2557.111
SHA_224,512MB.txt,2559.015
SHA_224,512MB.txt,2559.067
SHA_224,512MB.txt,2556.830
SHA_224,512MB.txt,2558.370
SHA_224,512MB.txt,2557.258
SHA_224,512MB.txt,2557.381
SHA_224,512MB.txt,2557.378
SHA_224,512MB.txt,2557.004
SHA_224,512MB.txt,2559.642
SHA_224,512MB.txt,2559.496
SHA_224,512MB.txt,2559.281
SHA_224,512MB.txt,2558.249
SHA_224,512MB.txt,2558.864
SHA_224,512MB.txt,2557.021
SHA_224,512MB.txt,2557.102
SHA_224,512MB.txt,2558.236
SHA_224,512MB.txt,2558.982
SHA_224,512MB.txt,2558.314
SHA_224,512MB.txt,2557.734
SHA_224,512MB.txt,2557.055
SHA_224,512MB.txt,2558.379
SHA_224,512MB.txt,2558.552
SHA_224,512MB.txt,2559.360
SHA_224,512MB.txt,2557.681
SHA_224,512MB.txt,2559.263
SHA_224,512MB.txt,2557.277
SHA_224,512MB.txt,2559.098
SHA_224,512MB.txt,2559.085
SHA_224,512MB.txt,2556.780
SHA_224,512MB.txt,2557.127
SHA_224,512MB.txt,2557.877
SHA_224,512MB.txt,2556.718
SHA_224,512MB.txt,2559.591
SHA_224,512MB.txt,2559.403
SHA_224,512MB.txt,2558.830
SHA_224,512MB.txt,2558.301
SHA_224,512MB.txt,2557.362
SHA_224,512MB.txt,2558.353
SHA_224,512MB.txt,2557.591
SHA_224,512MB.txt,2558.817
